运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,上传密文字节,上传明文字节,上传元数据字节,上传合计字节,下发密文字节,下发明文字节,下发元数据字节,下发合计字节,聚合阶段总网络字节
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322473,19611648,1536128,133470249,2361903,459648,384032,3205583,136675832.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322264,19611648,1536128,133470040,2361903,459648,384032,3205583,136675623.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112320049,19611648,1536128,133467825,2361903,459648,384032,3205583,136673408.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112322063,19611648,1536128,133469839,2361903,459648,384032,3205583,136675422.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,failure,外积 CKKS skeleton,112322106,19611648,1536128,133469882,2361903,459648,384032,3205583,136675465.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112322589,19611648,1536128,133470365,2361903,459648,384032,3205583,136675948.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112323016,19611648,1536128,133470792,2361903,459648,384032,3205583,136676375.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112319085,19611648,1536128,133466861,2361903,459648,384032,3205583,136672444.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,112313794,19611648,1536128,133461570,2361903,459648,384032,3205583,136667153.0
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,112321364,19611648,1536128,133469140,2361903,459648,384032,3205583,136674723.0
