运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,密文元素数,明文元素数,交叉块数值秩,交叉块条件数,逆方法
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,58,base_model.model.model.layers.21.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,32612.479480230664,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,59,base_model.model.model.layers.21.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,190216.0168167508,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,60,base_model.model.model.layers.22.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,724.7906628903438,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,61,base_model.model.model.layers.22.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,7467.408269731003,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,62,base_model.model.model.layers.22.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,21402.00643899112,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,63,base_model.model.model.layers.22.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,824586.5206048479,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,64,base_model.model.model.layers.23.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,9294.705020638172,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,15922.056467533721,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,66,base_model.model.model.layers.23.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,40350.83785158438,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,11258.523644506435,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,68,base_model.model.model.layers.24.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,8044.2951397679735,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,89174.91583262882,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,15288.525689518643,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,13114.425095269986,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,4947.514200834547,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,36532.65608984015,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,78368.49841327261,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,147176.97207028433,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,9962.182471010241,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,5279.330857630921,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,5847.79126133874,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,106811.25996450969,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,4844.783718309951,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,588650.1777907833,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,8926.76903478928,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,589531.50452006,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,856.2327197038165,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,17631.363112517167,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,814.9800197051994,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,750448.118990902,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,542.0958897390295,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,144702.34354762014,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,1771.2448209579545,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,103621.8656257831,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,25445.021853626815,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,32555.458249489377,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,failure,外积 CKKS skeleton,44688,57456,16,2833280.7362121586,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,16536.26294059017,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,10666.8969849154,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,9655.861875454473,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,10222.574033000266,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,10424.584243142286,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,44688,57456,16,2477.993720264799,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,101,base_model.model.model.layers.9.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,78649.29754141624,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,102,base_model.model.model.layers.9.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,7271.33752650657,inv
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,44688,57456,16,18345.705136521206,inv
