运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,密文元素数,明文元素数,交叉块数值秩,交叉块条件数,逆方法
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,10082.07625946095,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,5299.3054346667195,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,5916.9550697358345,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,90007.99299817855,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,4816.2601440847275,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,1208281.2915827846,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,8965.287397300794,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,warning,外积 CKKS skeleton,3696,98448,16,1858223.8585568094,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,855.375437316702,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,17551.65368146083,inv
20260721-194541-real-d3200-outer-partial_A-ratio1-skeleton,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_A,1,开,3200,3200,可行,正常,外积 CKKS skeleton,3696,98448,16,812.4759988262593,inv
