运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260721-192828-real-d3200-outer-partial_A-ratio1-full,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4055875837802887,1.6171687468886375,0.4883890971541405,0.0,9.634139534085989
20260721-192828-real-d3200-outer-partial_A-ratio1-full,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3947540195658803,1.5765339247882366,0.47654736787080765,0.0,9.554438095539808
20260721-192828-real-d3200-outer-partial_A-ratio1-full,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3702018922194839,1.628542996942997,0.502084493637085,0.0,9.513042848557234
20260721-192828-real-d3200-outer-partial_A-ratio1-full,83,base_model.model.model.layers.4.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.411833575926721,1.573915597051382,0.4985489659011364,0.0,9.606711242347956
20260721-192828-real-d3200-outer-partial_A-ratio1-full,84,base_model.model.model.layers.5.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4171364307403564,1.700110338628292,0.5311462320387363,0.0,9.91678924486041
20260721-192828-real-d3200-outer-partial_A-ratio1-full,85,base_model.model.model.layers.5.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4245711788535118,1.6283352859318256,0.5316786989569664,0.0,9.851032927632332
20260721-192828-real-d3200-outer-partial_A-ratio1-full,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4900550851598382,1.6571969650685787,0.5484237521886826,0.0,10.166106652468443
20260721-192828-real-d3200-outer-partial_A-ratio1-full,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.453647131100297,1.6395592465996742,0.5234683193266392,0.0,9.937429327517748
20260721-192828-real-d3200-outer-partial_A-ratio1-full,88,base_model.model.model.layers.6.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3940727515146136,1.6164612248539925,0.5022342912852764,0.0,9.594020143151283
20260721-192828-real-d3200-outer-partial_A-ratio1-full,89,base_model.model.model.layers.6.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3759002080187201,1.588565718382597,0.492653202265501,0.0,9.504854626953602
20260721-192828-real-d3200-outer-partial_A-ratio1-full,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4204188836738467,1.620220385491848,0.4994847774505615,0.0,9.686379488557577
20260721-192828-real-d3200-outer-partial_A-ratio1-full,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4119158256798983,1.5700155049562454,0.4964313954114914,0.0,9.58777006343007
20260721-192828-real-d3200-outer-partial_A-ratio1-full,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3841968216001987,1.5525217168033123,0.5012870095670223,0.0,9.502717658877373
20260721-192828-real-d3200-outer-partial_A-ratio1-full,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6745146438479424,1.563927125185728,0.5045338794589043,0.0,10.660329207777977
20260721-192828-real-d3200-outer-partial_A-ratio1-full,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3927378952503204,1.590671669691801,0.5006614737212658,0.0,9.54091427475214
20260721-192828-real-d3200-outer-partial_A-ratio1-full,95,base_model.model.model.layers.7.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3745983904227614,1.5931587181985378,0.5068667978048325,0.0,9.516984220594168
20260721-192828-real-d3200-outer-partial_A-ratio1-full,96,base_model.model.model.layers.8.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4034467739984393,1.6236237958073616,0.5141098648309708,0.0,9.671810630708933
20260721-192828-real-d3200-outer-partial_A-ratio1-full,97,base_model.model.model.layers.8.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4600048894062638,1.6149491183459759,0.5131751783192158,0.0,9.899608120322227
20260721-192828-real-d3200-outer-partial_A-ratio1-full,98,base_model.model.model.layers.8.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.435528659261763,1.6735037490725517,0.5025306902825832,0.0,9.840280931442976
20260721-192828-real-d3200-outer-partial_A-ratio1-full,99,base_model.model.model.layers.8.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4055019337683916,1.6104176342487335,0.5073804222047329,0.0,9.657976016402245
20260721-192828-real-d3200-outer-partial_A-ratio1-full,100,base_model.model.model.layers.9.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.3567229742184281,1.5458440147340298,0.5021754465997219,0.0,9.4415949806571
