运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,相对 Frobenius 误差,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒,上传合计字节,下发合计字节,聚合阶段总网络字节
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,69,base_model.model.model.layers.24.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,6.01185102761564e-13,N/A,N/A,N/A,0.07206233590841293,0.8223907724022865,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,70,base_model.model.model.layers.24.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,2.448805474879066e-13,N/A,N/A,N/A,0.0633859932422638,0.8029869869351387,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,71,base_model.model.model.layers.24.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,9.288808938854359e-14,N/A,N/A,N/A,0.06440707296133041,0.8127853386104107,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,72,base_model.model.model.layers.25.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,6.686544477705528e-14,N/A,N/A,N/A,0.06446338817477226,0.8132611028850079,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,73,base_model.model.model.layers.25.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,2.4587840301076304e-13,N/A,N/A,N/A,0.06384748592972755,0.8036403805017471,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,74,base_model.model.model.layers.25.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,4.025320619535034e-13,N/A,N/A,N/A,0.06430928036570549,0.8096030429005623,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,75,base_model.model.model.layers.25.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,1.361217870412631e-12,N/A,N/A,N/A,0.0646270215511322,0.8144725449383259,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,76,base_model.model.model.layers.3.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,1.0378749658853034e-13,N/A,N/A,N/A,0.06419812887907028,0.8028162159025669,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,77,base_model.model.model.layers.3.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,6.365186009689929e-14,N/A,N/A,N/A,0.06339583918452263,0.8092177622020245,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,78,base_model.model.model.layers.3.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,5.634999663737606e-14,N/A,N/A,N/A,0.06407423317432404,0.8221476376056671,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,79,base_model.model.model.layers.3.self_attn.v_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,7.266618166559462e-13,N/A,N/A,N/A,0.06622177362442017,0.8343415781855583,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,80,base_model.model.model.layers.4.self_attn.k_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,3.6591246166315584e-14,N/A,N/A,N/A,0.06397851929068565,0.8397919684648514,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,81,base_model.model.model.layers.4.self_attn.o_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,7.006778077359412e-12,N/A,N/A,N/A,0.0629614070057869,0.8211024329066277,N/A,N/A,N/A
20260721-191047-real-d3200-plain-plain_baseline-none-skeleton,82,base_model.model.model.layers.4.self_attn.q_proj.lora.default,明文参考,plain_baseline,N/A,开,3200,3200,可行,正常,明文 skeleton CUR,6.070592318789865e-14,N/A,N/A,N/A,0.0692492164671421,0.8533996529877186,N/A,N/A,N/A
